Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
220961;104833;Stellaria nemorum;lundarv;Art;9945;Skog (S) - Stor betydelse;LC;
224074;104835;Stellaria nemorum subsp. nemorum;nordlundarv;Underart;3371;Skog (S) - Stor betydelse;LC;
220974;104847;Viscaria alpina;fjällnejlika;Art;4094;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
220975;104851;Viscaria vulgaris;tjärblomster;Art;30257;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
220653;104901;Atriplex calotheca;flikmålla;Art;1101;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220655;104903;Atriplex glabriuscula;broskmålla;Art;954;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
120;104905;Atriplex laciniata;sandmålla;Art;1213;Havsstrand (H) - Stor betydelse;VU°;D
220661;104910;Atriplex littoralis;strandmålla;Art;6361;Havsstrand (H) - Stor betydelse;LC;
223907;104912;Atriplex longipes subsp. longipes;skaftmålla;Underart;829;Havsstrand (H) - Stor betydelse;LC;
223909;104913;Atriplex longipes subsp. praecox;brådmålla;Underart;1659;Havsstrand (H) - Stor betydelse;LC;
220668;104919;Atriplex prostrata;spjutmålla;Art;11091;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220681;104952;Beta vulgaris;beta;Art;2789;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
337;104969;Chenopodiastrum murale;gatmålla;Art;839;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;CR;D
339;105004;Chenopodium vulvaria;stinkmålla;Art;945;Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
753;105031;Halimione pedunculata;saltmålla;Art;1755;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
754;105032;Halimione portulacoides;portlakmålla;Art;56;Havsstrand (H) - Stor betydelse;CR;D
220908;105052;Salicornia europaea;glasört;Art;2725;Havsstrand (H) - Stor betydelse;NT;"A3e; B2ab(ii,iii,iv,v)"
220909;105060;Salsola kali;sodaört;Art;2816;Havsstrand (H) - Stor betydelse;LC;
220966;105073;Suaeda maritima;saltört;Art;2267;Havsstrand (H) - Stor betydelse;NT;"A3e; B2ab(ii,iii,iv,v)"
1064;105117;Montia arvensis;vårkällört;Art;1597;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Sötvatten (L) - Har betydelse, Våtmark (V) - Har betydelse;LC;
220828;105118;Montia fontana;källört;Art;4804;Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
220987;105194;Cornus suecica;hönsbär;Art;15749;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Skog (S) - Stor betydelse;LC;
221101;105203;Impatiens noli-tangere;springkorn;Art;7552;Skog (S) - Stor betydelse;LC;
221076;105246;Androsace septentrionalis;grusviva;Art;3523;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
221154;105261;Lysimachia europaea;skogsstjärna;Art;60168;Skog (S) - Stor betydelse;LC;
222844;105263;Lysimachia maritima;strandkrypa;Art;10375;Havsstrand (H) - Stor betydelse;LC;
50;105264;Lysimachia minima;knutört;Art;2646;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
1012;105266;Lysimachia nemorum;skogslysing;Art;742;Skog (S) - Stor betydelse;NT;B2a
221137;105282;Primula farinosa;majviva;Art;13537;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2bc
1295;105285;Primula nutans;strandviva;Art;960;Havsstrand (H) - Stor betydelse;LC;
1296;105291;Primula scandinavica;fjällviva;Art;987;Fjäll (F) - Stor betydelse;VU;B2ab(ii,iii,v)
221141;105296;Primula veris;gullviva;Art;50423;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
221152;105304;Samolus valerandi;bunge;Art;2026;Havsstrand (H) - Stor betydelse, Brackvatten (B) - Har betydelse;LC;
221078;105334;Arctostaphylos uva-ursi;mjölon;Art;13317;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
221615;105338;Calluna vulgaris;ljung;Art;82492;Jordbrukslandskap (J) - Stor betydelse;LC;
340;105345;Chimaphila umbellata;ryl;Art;10815;Skog (S) - Stor betydelse;EN;A2abc
224096;105350;Empetrum nigrum subsp. hermaphroditum;nordkråkbär;Underart;13010;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
221092;105357;Erica tetralix;klockljung;Art;13342;Jordbrukslandskap (J) - Stor betydelse;LC;
219649;105362;Harrimanella hypnoides;mossljung;Art;1959;Fjäll (F) - Stor betydelse;LC;
220247;105365;Kalmia procumbens;krypljung;Art;2800;Fjäll (F) - Stor betydelse;LC;
221725;105369;Moneses uniflora;ögonpyrola;Art;14590;Skog (S) - Stor betydelse;LC;
220827;105373;Monotropa hypopitys agg.;tallört (aggregat);Artkomplex;16837;Skog (S) - Stor betydelse;LC;
221144;105384;Pyrola chlorantha;grönpyrola;Art;17200;Skog (S) - Stor betydelse;LC;
221145;105386;Pyrola media;klockpyrola;Art;6414;Skog (S) - Stor betydelse;LC;
221150;105402;Rhododendron lapponicum;lapsk alpros;Art;1091;Fjäll (F) - Stor betydelse;LC;
221157;105416;Vaccinium myrtillus;blåbär;Art;124814;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse;LC;
221409;105445;Asperula tinctoria;färgmåra;Art;5733;Jordbrukslandskap (J) - Stor betydelse;LC;
221423;105467;Galium odoratum;myskmadra;Art;10430;Skog (S) - Stor betydelse;LC;
221424;105468;Galium oelandicum;ölandsmåra;Art;802;Jordbrukslandskap (J) - Stor betydelse;LC;
221430;105480;Galium saxatile;stenmåra;Art;7441;Jordbrukslandskap (J) - Stor betydelse;LC;
673;105486;Galium suecicum;backmåra;Art;2008;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;"A2bc; B2ab(ii,iii,v)"
674;105494;Galium triflorum;myskmåra;Art;1815;Skog (S) - Stor betydelse;NT;B2ab(iii,v)
221437;105495;Galium uliginosum;sumpmåra;Art;24538;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
288;105519;Centaurium erythraea;bredarun;Art;3969;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2ab(i,ii,iii,iv,v)
287;105520;Centaurium erythraea var. capitatum;huvudarun;Varietet;188;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;EN;D
224190;105521;Centaurium erythraea var. erythraea;flockarun;Varietet;2256;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2ab(i,ii,iii,iv,v)
221411;105522;Centaurium littorale;smalarun;Art;8138;Havsstrand (H) - Stor betydelse;LC;
221412;105525;Centaurium pulchellum;dvärgarun;Art;3952;Havsstrand (H) - Stor betydelse;LC;
221448;105530;Comastoma tenellum;lappgentiana;Art;591;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
221441;105535;Gentiana nivalis;fjällgentiana;Art;2356;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1885;105536;Gentiana pneumonanthe;klockgentiana;Art;9073;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;A2bc
694;105537;Gentiana purpurea;baggsöta;Art;87;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;D
695;105540;Gentianella amarella;smalgentiana;Art;6014;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
696;105545;Gentianella aurea;blekgentiana;Art;258;Fjäll (F) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;D1+2
264685;105546;Gentianella campestris;bredgentiana;Art;24960;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;A2ab
221447;105548;Gentianella campestris subsp. campestris;fältgentiana;Underart;21129;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;A2abc
699;105550;Gentianella campestris var. islandica;sätergentiana;Varietet;503;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NE;
221449;105552;Gentianella uliginosa;sumpgentiana;Art;3185;Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
221457;105583;Vincetoxicum hirundinaria;tulkört;Art;10217;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
221518;105645;Cynoglossum officinale;hundtunga;Art;5390;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
1889;105668;Lappula deflexa;stickelfrö;Art;940;Skog (S) - Stor betydelse;NT;B2a
914;105670;Lappula squarrosa;piggfrö;Art;1955;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(i,ii,iii,iv,v)
1039;105674;Mertensia maritima;ostronört;Art;971;Havsstrand (H) - Stor betydelse;CR;C2a(i)
266165;105675;Mertensia maritima subsp. maritima;atlantisk ostronört;Underart;0;Havsstrand (H) - Stor betydelse;NE;
1330;105727;Pulmonaria angustifolia;smalbladig lungört;Art;2541;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(i,ii,iii,v)
221570;105730;Pulmonaria obscura;mörk lungört;Art;9893;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
221611;105999;Callitriche hermaphroditica;höstlånke;Art;9641;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;LC;
221612;106003;Callitriche palustris;smålånke;Art;5924;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Våtmark (V) - Har betydelse;LC;
221659;106037;Globularia vulgaris;bergsskrabba;Art;3734;Jordbrukslandskap (J) - Stor betydelse;LC;
777;106045;Hippuris tetraphylla;ishavshästsvans;Art;272;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse;CR;B1ab(ii,iii,v)+2ab(ii,iii,v)
221949;106046;Hippuris vulgaris;hästsvans;Art;10461;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;LC;
902;106052;Kickxia elatine;spjutsporre;Art;1092;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(i,ii,iii,iv,v)
224261;106053;Kickxia elatine subsp. elatine;äkta spjutsporre;Underart;27;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
1060;106097;Misopates orontium;kalvnos;Art;1102;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2a
221771;106111;Plantago coronopus;strandkämpar;Art;1946;Havsstrand (H) - Stor betydelse;LC;
221774;106117;Plantago lanceolata;svartkämpar;Art;43820;Jordbrukslandskap (J) - Stor betydelse;LC;
224300;106122;Plantago major subsp. intermedia;åkergroblad;Underart;3982;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NE;
221777;106125;Plantago maritima;gulkämpar;Art;15311;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
221778;106129;Plantago media;rödkämpar;Art;16943;Jordbrukslandskap (J) - Stor betydelse;LC;
1901;106133;Plantago tenuiflora;dvärgkämpar;Art;1025;Jordbrukslandskap (J) - Stor betydelse;NT;B1ab(iv)+2ab(iv)
221782;106134;Plantago uniflora;strandpryl;Art;7430;Sötvatten (L) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;LC;
221878;106142;Veronica alpina;fjällveronika;Art;2506;Fjäll (F) - Stor betydelse;LC;
1653;106155;Veronica catenata;dikesveronika;Art;2295;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
221890;106162;Veronica fruticans;klippveronika;Art;846;Fjäll (F) - Stor betydelse;LC;
1654;106170;Veronica montana;skogsveronika;Art;1321;Skog (S) - Stor betydelse;NT;"A2b; B2ab(ii,iii,v)"
221903;106188;Veronica spicata;axveronika;Art;11600;Jordbrukslandskap (J) - Stor betydelse;NT;A2b
220808;106215;Limosella aquatica;ävjebrodd;Art;3616;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1651;106244;Verbascum densiflorum;ölandskungsljus;Art;922;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;"B2ab(iii,v); C2a(i)"
1652;106246;Verbascum lychnitis;grenigt kungsljus;Art;2307;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B2ab(ii,iii,v)
221766;106337;Pinguicula villosa;dvärgtätört;Art;2098;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
221767;106338;Pinguicula vulgaris;tätört;Art;22772;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
221852;106345;Utricularia intermedia;dybläddra;Art;13677;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
221853;106346;Utricularia minor;dvärgbläddra;Art;7344;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
221856;106350;Utricularia vulgaris;vattenbläddra;Art;7436;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
17;106382;Ajuga genevensis;kritsuga;Art;442;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;CR;B1ab(i,iii,v)+2ab(i,iii,v)
221597;106383;Ajuga pyramidalis;blåsuga;Art;36217;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse;LC;
1524;106396;Betonica officinalis;humlesuga;Art;799;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
221802;106400;Clinopodium acinos;harmynta;Art;10856;Jordbrukslandskap (J) - Stor betydelse;LC;
564;106413;Dracocephalum ruyschiana;drakblomma;Art;1410;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(i,ii,iii,v)
565;106414;Dracocephalum thymiflorum;rysk drakblomma;Art;538;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)
669;106418;Galeopsis angustifolia;kalkdån;Art;706;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
221646;106419;Galeopsis bifida;toppdån;Art;22648;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
221671;106441;Lamiastrum galeobdolon;gulplister;Art;7190;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1019;106513;Marrubium vulgare;kransborre;Art;1393;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"B2ab(ii,iii,v); C2a(i)"
1082;106523;Nepeta cataria;kattmynta;Art;1970;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"B2ab(i,ii,iii,v); C2a(i)"
1432;106582;Salvia pratensis;ängssalvia;Art;719;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;"C1; D1"
221820;106599;Scutellaria hastifolia;toppfrossört;Art;2418;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1473;106600;Scutellaria minor;småfrossört;Art;248;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;EN;B1ab(iii)
221844;106628;Teucrium scordium;lökgamander;Art;2487;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
1562;106639;Thymus pulegioides;stortimjan;Art;4593;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;A2b
221849;106642;Thymus serpyllum;backtimjan;Art;27248;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A4abc
220434;106674;Bartsia alpina;svarthö;Art;6032;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
221973;106686;Euphrasia bottnica;strandögontröst;Art;897;Havsstrand (H) - Stor betydelse;LC;
626;106692;Euphrasia micrantha;ljungögontröst;Art;5282;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;"A2b; B2ab(ii,iii,iv,v)"
221637;106693;Euphrasia nemorosa;grå ögontröst;Art;12074;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
221638;106694;Euphrasia officinalis;läkeögontröst;Art;4923;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(i,ii,iii,iv,v)
627;106696;Euphrasia officinalis subsp. officinalis;finnögontröst;Underart;3387;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(i,ii,iii,iv,v)
629;106697;Euphrasia officinalis subsp. pratensis;stor ögontröst;Underart;1067;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;B2ab(i,ii,iii,iv,v)
221639;106700;Euphrasia salisburgensis;spjutögontröst;Art;1160;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
630;106702;Euphrasia salisburgensis subsp. schoenicola;brun ögontröst;Underart;517;Våtmark (V) - Stor betydelse;NT;B1a+2a
221641;106704;Euphrasia stricta;lila ögontröst;Art;30487;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
224257;106707;Euphrasia stricta var. stricta;uddögontröst;Varietet;1503;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
632;106708;Euphrasia stricta var. suecica;svensk ögontröst;Varietet;788;Jordbrukslandskap (J) - Stor betydelse;EN;B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)
224259;106709;Euphrasia stricta var. tenuis;späd ögontröst;Varietet;4654;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
221634;106711;Euphrasia wettsteinii;fjällögontröst;Art;6223;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
224239;106712;Euphrasia wettsteinii var. botniensium;klapperögontröst;Varietet;1322;Havsstrand (H) - Stor betydelse;NE;
224241;106714;Euphrasia wettsteinii var. wettsteinii;vanlig fjällögontröst;Varietet;1799;Fjäll (F) - Stor betydelse;NE;
219686;106731;Lathraea squamaria;vätteros;Art;11392;Skog (S) - Stor betydelse;LC;
1897;106734;Melampyrum cristatum;korskovall;Art;7919;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;A2b
221705;106736;Melampyrum pratense;ängskovall;Art;60454;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
221734;106742;Odontites litoralis;strandrödtoppa;Art;2737;Havsstrand (H) - Stor betydelse;LC;
1124;106751;Orobanche alba;timjansnyltrot;Art;979;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii,v)
1125;106757;Orobanche elatior;klintsnyltrot;Art;1187;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(i,ii,iii,iv,v)c(iv)
1126;106762;Orobanche minor;klöversnyltrot;Art;117;Jordbrukslandskap (J) - Stor betydelse;NA;
1128;106764;Orobanche purpurea;röllikesnyltrot;Art;0;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;CR;"C2a(i); D"
1129;106766;Orobanche reticulata;tistelsnyltrot;Art;953;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;EN;B2ab(iii,iv,v)
221759;106777;Pedicularis palustris;kärrspira;Art;25482;Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
221760;106781;Pedicularis sceptrum-carolinum;kung Karls spira;Art;4774;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
1174;106782;Pedicularis sylvatica;granspira;Art;9637;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;"A2bc; B2ab(ii,iii,v)"
221788;106787;Rhinanthus angustifolius;höskallra;Art;11382;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
221787;106792;Rhinanthus minor;ängsskallra;Art;30332;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
249008;106797;Rhinanthus osiliensis;öselskallra;Art;231;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"B1a+2a; D2"
220015;106836;Campanula latifolia;hässleklocka;Art;7292;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
220018;106843;Campanula persicifolia;stor blåklocka;Art;36455;Jordbrukslandskap (J) - Stor betydelse;LC;
220023;106853;Campanula rotundifolia;liten blåklocka;Art;60162;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
223444;106867;Jasione montana;blåmunkar;Art;14012;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
221539;106876;Lobelia dortmanna;notblomster;Art;9997;Sötvatten (L) - Stor betydelse;LC;
221717;106899;Menyanthes trifoliata;vattenklöver;Art;52315;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222019;106976;Antennaria alpina subsp. alpina;fjällkattfot;Underart;227;Fjäll (F) - Stor betydelse;LC;
219933;106979;Antennaria dioica;kattfot;Art;37196;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
219935;106983;Antennaria villifera;lappkattfot;Art;494;Fjäll (F) - Stor betydelse;LC;
60;106989;Anthemis cotula;kamomillkulla;Art;890;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"A2b; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)"
219955;107023;Arnica montana;slåttergubbe;Art;33788;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;A2bc+4bc
90;107034;Artemisia campestris subsp. bottnica;bottnisk malört;Underart;789;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
223774;107043;Artemisia maritima subsp. humifusa;baltisk strandmalört;Underart;659;Havsstrand (H) - Stor betydelse;LC;
91;107047;Artemisia oelandica;alvarmalört;Art;2753;Jordbrukslandskap (J) - Stor betydelse;LC;
1862;107049;Artemisia rupestris;stenmalört;Art;2345;Jordbrukslandskap (J) - Stor betydelse;LC;
219995;107080;Bidens cernua;nickskära;Art;4330;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
220038;107125;Carlina vulgaris;spåtistel;Art;14127;Jordbrukslandskap (J) - Stor betydelse;LC;
286;107177;Centaurea phrygia subsp. phrygia;finnklint;Underart;365;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(ii,iii,v)
220079;107231;Cirsium acaule;jordtistel;Art;10696;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2bc
220083;107239;Cirsium heterophyllum;brudborste;Art;35054;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
220084;107240;Cirsium oleraceum;kåltistel;Art;3751;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220102;107309;Crepis paludosa;kärrfibbla;Art;22100;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
220103;107310;Crepis praemorsa;klasefibbla;Art;10247;Jordbrukslandskap (J) - Stor betydelse;NT;A2bc+4abc
223698;107319;Crepis tectorum subsp. pumila;alvarklofibbla;Underart;789;Jordbrukslandskap (J) - Stor betydelse;LC;
220127;107384;Erigeron borealis;rosenbinka;Art;967;Fjäll (F) - Stor betydelse;LC;
221530;107403;Eupatorium cannabinum;hampflockel;Art;6755;Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
648;107425;Filago vulgaris;klotullört;Art;1330;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
221202;107450;Gnaphalium norvegicum;norsknoppa;Art;3611;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;LC;
762;107501;Helichrysum arenarium;hedblomster;Art;6044;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;A2b
222024;107773;Hieracium umbellatum;flockfibbla;Art;31589;Jordbrukslandskap (J) - Stor betydelse;LC;
220204;108909;Hypochaeris maculata;slåtterfibbla;Art;20898;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2b
1487;108925;Jacobaea erucifolia;flikstånds;Art;542;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)"
1489;108931;Jacobaea vulgaris subsp. gotlandica;alvarstånds;Underart;2370;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
221184;108938;Lactuca alpina;torta;Art;12807;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse;LC;
220563;108941;Lactuca muralis;skogssallat;Art;31868;Skog (S) - Stor betydelse;LC;
911;108943;Lactuca quercina;karlsösallat;Art;261;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;B1ab(v)
220255;108950;Lactuca tatarica;sandsallat;Art;692;Havsstrand (H) - Stor betydelse;NA;
220228;108961;Leontodon hispidus;sommarfibbla;Art;10693;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;A2bc+4abc
