Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
223612;98415;Gymnadenia conopsea × Pseudorchis albida;brudsporre × vityxne;Hybrid;5;Jordbrukslandskap (J) - Stor betydelse;NA;
223613;98416;Gymnadenia conopsea × Pseudorchis straminea;brudsporre × fjällyxne;Hybrid;2;Våtmark (V) - Stor betydelse;NA;
888;98468;Iris spuria;dansk iris;Art;402;Havsstrand (H) - Stor betydelse;VU;B1ab(ii,iii,v)+2ab(ii,iii,v)
31;98508;Allium carinatum;rosenlök;Art;727;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2a
32;98521;Allium lineare;klipplök;Art;1682;Jordbrukslandskap (J) - Stor betydelse;EN;B1ab(iii,v)
61;98604;Anthericum liliago;stor sandlilja;Art;2207;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;B2ab(iii,v)
892;98833;Juncus anceps;svarttåg;Art;178;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;B1ab(iv,v)
1002;98907;Luzula nivalis;snöfryle;Art;279;Fjäll (F) - Stor betydelse;NT;B2a
1005;98916;Luzula sylvatica;storfryle;Art;600;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;D2
256;98947;Carex atherodes;finnstarr;Art;105;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;D2
261;99023;Carex holostoma;kolstarr;Art;300;Fjäll (F) - Stor betydelse;NT;"B1a+2a; D2"
263;99050;Carex maritima;bågstarr;Art;761;Havsstrand (H) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;VU;"A2b; B2ab(ii,iii,v)"
83;99516;Arctophila fulva;hänggräs;Art;759;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D2"
224542;99518;Arctophila fulva var. pendulina;älvhänggräs;Varietet;22;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Har betydelse, Våtmark (V) - Har betydelse;NE;
177;99593;Bromus racemosus;ängslosta;Art;640;Jordbrukslandskap (J) - Stor betydelse;EN;B1ab(iii,iv)c(iv)+2ab(iii,iv)c(iv)
2082;99606;Calamagrostis chalybaea;skogsrör;Art;1967;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
345;99654;Cinna latifolia;sötgräs;Art;1922;Skog (S) - Stor betydelse;NT;B2b(iii,v)
784;99896;Hordeum secalinum;ängskorn;Art;390;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;EN;B1ab(ii,iii,v)c(iv)+2ab(ii,iii,v)c(iv)
904;99908;Koeleria grandis;stor tofsäxing;Art;189;Jordbrukslandskap (J) - Stor betydelse;CR;"B1ab(v)+2ab(v); C2a(i,ii); D"
903;99909;Koeleria macrantha;fin tofsäxing;Art;100;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
1537;100197;Stipa pennata;fjädergräs;Art;451;Jordbrukslandskap (J) - Stor betydelse;CR;B1ab(v)
1605;100215;Trisetum subalpestre;venhavre;Art;295;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;NT;B2a
475;100293;Corydalis gotlandica;gotländsk nunneört;Art;707;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;D2
712;100333;Glaucium flavum;strandvallmo;Art;962;Havsstrand (H) - Stor betydelse;VU;"B1ab(iii,v)+2ab(iii,v); C2a(i)"
1158;100374;Papaver radicatum;fjällvallmo;Art;425;Fjäll (F) - Stor betydelse;NT;B2a
1157;100375;Papaver radicatum subsp. laestadianum;laestadiusvallmo;Underart;131;Fjäll (F) - Stor betydelse;VU;D1
224906;100376;Papaver radicatum subsp. radicatum;lappvallmo;Underart;165;Fjäll (F) - Stor betydelse;NT;B2a
9;100443;Adonis vernalis;våradonis;Art;2437;Jordbrukslandskap (J) - Stor betydelse;NT;B2a
1365;100504;Coptidium lapponicum;lappranunkel;Art;6058;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
1362;100520;Halerpestes cymbalaria;bohusranunkel;Art;191;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse;EN;B1ab(i,iii,v)+2ab(i,iii,v)
222498;100531;Hepatica nobilis;blåsippa;Art;88366;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1332;100546;Pulsatilla patens;nipsippa;Art;2579;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2ab(iii,v)
1853;100548;Pulsatilla vernalis;mosippa;Art;16460;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;A2ac
222886;100549;Pulsatilla vulgaris;backsippa;Art;31240;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;A2b
1333;100550;Pulsatilla vulgaris subsp. gotlandica;gotlandssippa;Underart;689;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D2
224913;100551;Pulsatilla vulgaris subsp. vulgaris;vanlig backsippa;Underart;19166;Jordbrukslandskap (J) - Stor betydelse;VU;A2bc+4b
1360;100561;Ranunculus acris subsp. friesianus;parksmörblomma;Underart;143;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
1363;100913;Ranunculus fluitans;jättemöja;Art;640;Sötvatten (L) - Stor betydelse;VU;D2
1364;100915;Ranunculus hederaceus;murgrönsmöja;Art;642;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B1a+2a
1366;100933;Ranunculus ophioglossifolius;gotlandsranunkel;Art;0;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;"B1ac(iv); D"
1368;100964;Ranunculus sulphureus;polarsmörblomma;Art;97;Fjäll (F) - Stor betydelse;VU;D1+2
1870;101097;Chrysosplenium oppositifolium;kustgullpudra;Art;77;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;D2
1447;101128;Saxifraga cotyledon;fjällbrud;Art;712;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;NT;B2a
1448;101133;Saxifraga hirculus;myrbräcka;Art;2057;Våtmark (V) - Stor betydelse;NT;B2ab(ii,iii,iv)
264446;101134;Saxifraga hirculus subsp. compacta;liten myrbräcka;Underart;0;;NA;
264445;101135;Saxifraga hirculus subsp. hirculus;stor myrbräcka;Underart;0;Våtmark (V) - Stor betydelse;NE;
1449;101143;Saxifraga osloënsis;hällebräcka;Art;7419;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;A2ab
1478;101225;Sedum villosum;klibbig fetknopp;Art;184;Fjäll (F) - Stor betydelse;NT;"B2a; D1"
114;101307;Astragalus arenarius;sandvedel;Art;704;Jordbrukslandskap (J) - Stor betydelse;EN;B1ab(ii,iii,v)+2ab(ii,iii,v)
115;101311;Astragalus danicus;strandvedel;Art;544;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;CR;C2a(i)
116;101317;Astragalus penduliflorus;smällvedel;Art;1534;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B2ab(ii,iii,v)
690;101362;Genista anglica;nålginst;Art;831;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(iii)
691;101363;Genista germanica;tysk ginst;Art;321;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;"C2a(i); D"
776;101380;Hippocrepis emerus;gulkronill;Art;1347;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B1ab(iii,v)+2ab(iii,v)
264450;101382;Hippocrepis emerus subsp. emerus;äkta gulkronill;Underart;29;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B1ab(iii,v)+2ab(iii,v)
916;101430;Lathyrus sphaericus;vårvial;Art;302;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
917;101433;Lathyrus tuberosus;knölvial;Art;2095;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;"A2b; B2ab(iii,v); C1+2a(i)"
1023;101488;Medicago minima;sandlusern;Art;1060;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii,iv,v)
1035;101513;Melilotus dentatus;strandsötväppling;Art;399;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
1142;101559;Oxytropis pilosa;luddvedel;Art;1325;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(iii,v)
1603;101604;Trifolium alpestre;alpklöver;Art;181;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;EN;"A2ab; B1ab(iii,iv,v)+2ab(iii,iv,v); C1"
1658;101697;Vicia dumetorum;buskvicker;Art;1643;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;A2ab
1659;101718;Vicia pisiformis;ärtvicker;Art;1462;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(ii,iii,v)
1287;102045;Potentilla hyparctica;raggfingerört;Art;94;Fjäll (F) - Stor betydelse;VU;D1
1288;102058;Potentilla multifida;mångfingerört;Art;203;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(v)
1289;102075;Potentilla sterilis;smultronfingerört;Art;605;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
1396;102158;Rosa acicularis;finnros;Art;448;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D2
1397;102159;Rosa agrestis;åkerros;Art;274;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;D
1398;102183;Rosa × inodora;västkustros;Art;1141;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;EN;D
1285;102470;Sibbaldianthe bifurca;spetsfingerört;Art;386;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
6037533;102481;Sorbus atrata;garderönn;Art;2271;Skog (S) - Stor betydelse;VU;D1+2
6037532;102488;Sorbus faohraei;bungerönn;Art;116;Skog (S) - Stor betydelse;CR;"B1ab(v)+2ab(v); C1+2a(i,ii); D"
1509;102499;Sorbus meinichii/teodori agg.;fagerrönn (aggregat);Kollektivtaxon;3057;Jordbrukslandskap (J) - Stor betydelse;NE;
1508;102503;Sorbus obtusifolia;norskoxel;Art;374;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
6037534;102512;Sorbus teodori;avarönn;Art;414;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;D
6002920;102513;Sorbus teodori agg.;avarönn (aggregat);Artkomplex;3028;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
225038;102519;Sorbus aucuparia × hybrida;rönn × finnoxel;Hybrid;74;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NA;
836;102814;Hypericum humifusum;dvärgjohannesört;Art;1258;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"B2ab(i,ii,iii,v); C2a(i)"
837;102822;Hypericum pulchrum;hedjohannesört;Art;737;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B1ab(i,ii)+2ab(i,ii)
1661;102838;Viola alba;silverviol;Art;686;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;CR;B1ab(iii,v)
1662;102845;Viola collina;bergviol;Art;1377;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii,v)
1663;102848;Viola elatior;storviol;Art;1275;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;B1ab(iii,v)+2ab(iii,v)
1664;102862;Viola rupestris subsp. relicta;lappviol;Underart;264;Fjäll (F) - Stor betydelse;NT;B2a
708;103343;Geranium palustre;kärrnäva;Art;802;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;EN;A2ab
81;103876;Arabis planisiliqua;gotlandstrav;Art;295;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B1ab(v)+2ab(v)
172;103930;Braya linearis;fjällkrassing;Art;519;Fjäll (F) - Stor betydelse;NT;B2a
254;103974;Cardamine parviflora;strandbräsma;Art;1263;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
561;104026;Draba cacuminum;blockdraba;Art;136;Fjäll (F) - Stor betydelse;VU;D1
264649;104027;Draba cacuminum subsp. angusticarpa;nordlig blockdraba;Underart;8;Fjäll (F) - Stor betydelse;NE;
1878;104047;Draba subcapitata;raggdraba;Art;56;Fjäll (F) - Stor betydelse;EN;D
1939;104088;Erucastrum supinum;kalkkrassing;Art;3199;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
1394;104187;Nasturtium microphyllum;bäckfräne;Art;186;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;CR;D
1667;104277;Viscum album;mistel;Art;17146;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
86;104297;Armeria scabra;fjälltrift;Art;59;Fjäll (F) - Stor betydelse;VU;D2
220551;104299;Limonium humile;bohusmarrisp;Art;1485;Havsstrand (H) - Stor betydelse;LC;
978;104305;Limonium vulgare;marrisp;Art;1458;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;VU;"A2b; B2ab(ii,v)"
1263;104346;Persicaria foliosa;ävjepilört;Art;1781;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(ii,iii)
1264;104385;Polygonum oxyspermum;näbbtrampört;Art;642;Havsstrand (H) - Stor betydelse;EN;C2a(i)
84;104546;Arenaria humifusa;grusnarv;Art;361;Fjäll (F) - Stor betydelse;NT;B1a+2a
301;104566;Cerastium brachypetalum;raggarv;Art;972;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
527;104612;Dianthus arenarius;sandnejlika;Art;3153;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii)
223945;104613;Dianthus arenarius subsp. arenarius;skånsk sandnejlika;Underart;79;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
528;104615;Dianthus armeria;knippnejlika;Art;2363;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B2ab(i,iii,v)
529;104631;Dianthus superbus;praktnejlika;Art;1012;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;EN;"A2ab; B2ab(i,ii,iii,v)"
873;104666;Illecebrum verticillatum;glimmerört;Art;206;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
1062;104682;Moehringia lateriflora;ryssnarv;Art;139;Skog (S) - Stor betydelse;VU;B1ab(iii)+2ab(iii)
1059;104705;Sabulina viscosa;sandnörel;Art;522;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;"B1ab(iv,v)+2ab(iv,v); C2a(i,ii); D"
1429;104707;Sagina apetala;fältnarv;Art;390;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,iii,iv,v)
1494;104745;Silene dichotoma;gaffelglim;Art;1348;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
224043;104746;Silene dichotoma subsp. dichotoma;vanlig gaffelglim;Underart;36;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
231011;104758;Silene involucrata;polarblära;Art;335;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;"B1a+2a; D2"
1496;104760;Silene involucrata subsp. tenella;polarblära;Underart;110;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NE;
1529;104822;Stellaria fennica;finnstjärnblomma;Art;29;Havsstrand (H) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;CR;B1ab(i,ii,iii,v)
1528;104828;Stellaria longipes;polarstjärnblomma;Art;139;Fjäll (F) - Stor betydelse;VU;D1+2
120;104905;Atriplex laciniata;sandmålla;Art;1213;Havsstrand (H) - Stor betydelse;VU°;D
337;104969;Chenopodiastrum murale;gatmålla;Art;839;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;CR;D
339;105004;Chenopodium vulvaria;stinkmålla;Art;945;Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
754;105032;Halimione portulacoides;portlakmålla;Art;56;Havsstrand (H) - Stor betydelse;CR;D
1295;105285;Primula nutans;strandviva;Art;960;Havsstrand (H) - Stor betydelse;LC;
1296;105291;Primula scandinavica;fjällviva;Art;987;Fjäll (F) - Stor betydelse;VU;B2ab(ii,iii,v)
221141;105296;Primula veris;gullviva;Art;50423;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
288;105519;Centaurium erythraea;bredarun;Art;3969;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2ab(i,ii,iii,iv,v)
287;105520;Centaurium erythraea var. capitatum;huvudarun;Varietet;188;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;EN;D
224190;105521;Centaurium erythraea var. erythraea;flockarun;Varietet;2256;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2ab(i,ii,iii,iv,v)
1885;105536;Gentiana pneumonanthe;klockgentiana;Art;9073;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;A2bc
694;105537;Gentiana purpurea;baggsöta;Art;87;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;D
696;105545;Gentianella aurea;blekgentiana;Art;258;Fjäll (F) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;D1+2
264685;105546;Gentianella campestris;bredgentiana;Art;24960;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;A2ab
699;105550;Gentianella campestris var. islandica;sätergentiana;Varietet;503;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NE;
1039;105674;Mertensia maritima;ostronört;Art;971;Havsstrand (H) - Stor betydelse;CR;C2a(i)
266165;105675;Mertensia maritima subsp. maritima;atlantisk ostronört;Underart;0;Havsstrand (H) - Stor betydelse;NE;
1330;105727;Pulmonaria angustifolia;smalbladig lungört;Art;2541;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(i,ii,iii,v)
777;106045;Hippuris tetraphylla;ishavshästsvans;Art;272;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse;CR;B1ab(ii,iii,v)+2ab(ii,iii,v)
902;106052;Kickxia elatine;spjutsporre;Art;1092;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(i,ii,iii,iv,v)
224261;106053;Kickxia elatine subsp. elatine;äkta spjutsporre;Underart;27;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
1060;106097;Misopates orontium;kalvnos;Art;1102;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2a
1651;106244;Verbascum densiflorum;ölandskungsljus;Art;922;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;"B2ab(iii,v); C2a(i)"
1652;106246;Verbascum lychnitis;grenigt kungsljus;Art;2307;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B2ab(ii,iii,v)
17;106382;Ajuga genevensis;kritsuga;Art;442;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;CR;B1ab(i,iii,v)+2ab(i,iii,v)
1524;106396;Betonica officinalis;humlesuga;Art;799;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
564;106413;Dracocephalum ruyschiana;drakblomma;Art;1410;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(i,ii,iii,v)
565;106414;Dracocephalum thymiflorum;rysk drakblomma;Art;538;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)
669;106418;Galeopsis angustifolia;kalkdån;Art;706;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
1019;106513;Marrubium vulgare;kransborre;Art;1393;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"B2ab(ii,iii,v); C2a(i)"
1082;106523;Nepeta cataria;kattmynta;Art;1970;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"B2ab(i,ii,iii,v); C2a(i)"
1432;106582;Salvia pratensis;ängssalvia;Art;719;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;"C1; D1"
1473;106600;Scutellaria minor;småfrossört;Art;248;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;EN;B1ab(iii)
221638;106694;Euphrasia officinalis;läkeögontröst;Art;4923;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(i,ii,iii,iv,v)
627;106696;Euphrasia officinalis subsp. officinalis;finnögontröst;Underart;3387;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(i,ii,iii,iv,v)
629;106697;Euphrasia officinalis subsp. pratensis;stor ögontröst;Underart;1067;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;B2ab(i,ii,iii,iv,v)
630;106702;Euphrasia salisburgensis subsp. schoenicola;brun ögontröst;Underart;517;Våtmark (V) - Stor betydelse;NT;B1a+2a
632;106708;Euphrasia stricta var. suecica;svensk ögontröst;Varietet;788;Jordbrukslandskap (J) - Stor betydelse;EN;B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)
1124;106751;Orobanche alba;timjansnyltrot;Art;979;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii,v)
1125;106757;Orobanche elatior;klintsnyltrot;Art;1187;Jordbrukslandskap (J) - Stor betydelse;EN;B2ab(i,ii,iii,iv,v)c(iv)
1126;106762;Orobanche minor;klöversnyltrot;Art;117;Jordbrukslandskap (J) - Stor betydelse;NA;
1128;106764;Orobanche purpurea;röllikesnyltrot;Art;0;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;CR;"C2a(i); D"
1129;106766;Orobanche reticulata;tistelsnyltrot;Art;953;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;EN;B2ab(iii,iv,v)
249008;106797;Rhinanthus osiliensis;öselskallra;Art;231;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"B1a+2a; D2"
60;106989;Anthemis cotula;kamomillkulla;Art;890;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"A2b; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)"
90;107034;Artemisia campestris subsp. bottnica;bottnisk malört;Underart;789;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
91;107047;Artemisia oelandica;alvarmalört;Art;2753;Jordbrukslandskap (J) - Stor betydelse;LC;
286;107177;Centaurea phrygia subsp. phrygia;finnklint;Underart;365;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(ii,iii,v)
648;107425;Filago vulgaris;klotullört;Art;1330;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
762;107501;Helichrysum arenarium;hedblomster;Art;6044;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;A2b
1487;108925;Jacobaea erucifolia;flikstånds;Art;542;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)"
1489;108931;Jacobaea vulgaris subsp. gotlandica;alvarstånds;Underart;2370;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
911;108943;Lactuca quercina;karlsösallat;Art;261;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;B1ab(v)
941;108962;Leontodon saxatilis;strimfibbla;Art;336;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
1734;109567;Taraxacum austrinum;sydmaskros;Art;64;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;D
1545;109572;Taraxacum crocodes;jämtlandsmaskros;Art;2108;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(ii,iii,iv,v)
1724;109988;Tephroseris integrifolia;fältnocka;Art;546;Jordbrukslandskap (J) - Stor betydelse;EN;"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i); D"
1723;109991;Tephroseris palustris;kärrnocka;Art;428;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;CR;"C2a(i,ii); D"
1575;110003;Tragopogon crocifolius;gotländsk haverrot;Art;574;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B1ab(iii,v)+2ab(iii,v)
1576;110004;Tragopogon dubius;stor haverrot;Art;189;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
624;110354;Eryngium maritimum;martorn;Art;3698;Havsstrand (H) - Stor betydelse;VU;C1
79;110364;Helosciadium inundatum;krypfloka;Art;2154;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"A2b; B2ab(ii,iii,iv,v)"
